timestamp,run,function,duration,prompt_tokens,completion_tokens,model,max_tokens,temperature
41200.44695901871,56,callCommonbase,204.520250082016,11,1,gpt-3.5-turbo,1,0.01
41673.54991698265,56,callOpenai,472.8712079524994,11,1,gpt-3.5-turbo,1,0.01
41864.1503341198,57,callCommonbase,190.30279207229614,11,1,gpt-3.5-turbo,1,0.01
42260.02016711235,57,callOpenai,395.60495805740356,11,1,gpt-3.5-turbo,1,0.01
42841.19629192352,58,callOpenai,580.837208032608,11,1,gpt-3.5-turbo,1,0.01
43043.452333927155,58,callCommonbase,199.67149996757507,11,1,gpt-3.5-turbo,1,0.01
43247.07941699028,59,callCommonbase,203.30916690826416,11,1,gpt-3.5-turbo,1,0.01
43965.49729204178,59,callOpenai,718.2180831432343,11,1,gpt-3.5-turbo,1,0.01
44479.952833890915,60,callOpenai,514.0713338851929,11,1,gpt-3.5-turbo,1,0.01
44683.52820897102,60,callCommonbase,203.3474998474121,11,1,gpt-3.5-turbo,1,0.01
44886.85629200935,61,callCommonbase,203.04816699028015,11,1,gpt-3.5-turbo,1,0.01
45296.393791913986,61,callOpenai,409.27499985694885,11,1,gpt-3.5-turbo,1,0.01
45810.989334106445,62,callOpenai,514.258584022522,11,1,gpt-3.5-turbo,1,0.01
46014.21720910072,62,callCommonbase,203.05175018310547,11,1,gpt-3.5-turbo,1,0.01
46269.346374988556,63,callCommonbase,254.7783329486847,11,1,gpt-3.5-turbo,1,0.01
46836.539249897,63,callOpenai,567.1059579849243,11,1,gpt-3.5-turbo,1,0.01
47039.46016693115,64,callCommonbase,202.58375000953674,11,1,gpt-3.5-turbo,1,0.01
47508.91420888901,64,callOpenai,469.28799986839294,11,1,gpt-3.5-turbo,1,0.01
47928.77758407593,65,callOpenai,419.4788341522217,11,1,gpt-3.5-turbo,1,0.01
48122.26004195213,65,callCommonbase,193.26262497901917,11,1,gpt-3.5-turbo,1,0.01
48312.02541708946,66,callCommonbase,189.43629217147827,11,1,gpt-3.5-turbo,1,0.01
48749.35837507248,66,callOpenai,437.1912910938263,11,1,gpt-3.5-turbo,1,0.01
49229.487250089645,67,callOpenai,479.8073329925537,11,1,gpt-3.5-turbo,1,0.01
49406.91279196739,67,callCommonbase,177.28083300590515,11,1,gpt-3.5-turbo,1,0.01
49910.238084077835,68,callOpenai,502.97066712379456,11,1,gpt-3.5-turbo,1,0.01
50227.55512499809,68,callCommonbase,317.1076250076294,11,1,gpt-3.5-turbo,1,0.01
50422.298542022705,69,callCommonbase,194.4288330078125,11,1,gpt-3.5-turbo,1,0.01
50894.529375076294,69,callOpenai,472.07341599464417,11,1,gpt-3.5-turbo,1,0.01
51105.514250040054,70,callCommonbase,210.55833292007446,11,1,gpt-3.5-turbo,1,0.01
51554.504209041595,70,callOpenai,448.79124999046326,11,1,gpt-3.5-turbo,1,0.01
51809.24704194069,71,callCommonbase,250.82474994659424,11,1,gpt-3.5-turbo,1,0.01
52293.80895900726,71,callOpenai,484.3957920074463,11,1,gpt-3.5-turbo,1,0.01
53797.567167043686,72,callOpenai,1503.3610000610352,11,1,gpt-3.5-turbo,1,0.01
54007.30541706085,72,callCommonbase,209.35258316993713,11,1,gpt-3.5-turbo,1,0.01
54449.86345911026,73,callOpenai,442.2381670475006,11,1,gpt-3.5-turbo,1,0.01
54646.92337489128,73,callCommonbase,196.83799982070923,11,1,gpt-3.5-turbo,1,0.01
55029.76812505722,74,callOpenai,382.62945795059204,11,1,gpt-3.5-turbo,1,0.01
55336.52600002289,74,callCommonbase,306.4812080860138,11,1,gpt-3.5-turbo,1,0.01
55539.55437493324,75,callCommonbase,202.7725830078125,11,1,gpt-3.5-turbo,1,0.01
55943.19433403015,75,callOpenai,403.47475004196167,11,1,gpt-3.5-turbo,1,0.01
56136.90020895004,76,callCommonbase,193.49808382987976,11,1,gpt-3.5-turbo,1,0.01
56833.02270889282,76,callOpenai,695.8783748149872,11,1,gpt-3.5-turbo,1,0.01
57279.3023750782,77,callOpenai,446.01962518692017,11,1,gpt-3.5-turbo,1,0.01
57448.97329211235,77,callCommonbase,169.43800020217896,11,1,gpt-3.5-turbo,1,0.01
58002.03729200363,78,callOpenai,552.687833070755,11,1,gpt-3.5-turbo,1,0.01
58207.237250089645,78,callCommonbase,205.06700015068054,11,1,gpt-3.5-turbo,1,0.01
58653.873874902725,79,callOpenai,446.2797498703003,11,1,gpt-3.5-turbo,1,0.01
58834.18308401108,79,callCommonbase,180.17262506484985,11,1,gpt-3.5-turbo,1,0.01
59733.67991709709,80,callOpenai,899.2982501983643,11,1,gpt-3.5-turbo,1,0.01
59983.74012494087,80,callCommonbase,249.94758296012878,11,1,gpt-3.5-turbo,1,0.01
60195.52408409119,81,callCommonbase,211.64045906066895,11,1,gpt-3.5-turbo,1,0.01
60760.720667123795,81,callOpenai,565.0627920627594,11,1,gpt-3.5-turbo,1,0.01
61394.328541994095,82,callOpenai,633.247750043869,11,1,gpt-3.5-turbo,1,0.01
61616.83770895004,82,callCommonbase,222.32820892333984,11,1,gpt-3.5-turbo,1,0.01
62013.72441697121,83,callOpenai,396.6921670436859,11,1,gpt-3.5-turbo,1,0.01
62295.342417001724,83,callCommonbase,281.51375007629395,11,1,gpt-3.5-turbo,1,0.01
62911.04045891762,84,callOpenai,615.4161248207092,11,1,gpt-3.5-turbo,1,0.01
63127.046667099,84,callCommonbase,215.76841711997986,11,1,gpt-3.5-turbo,1,0.01
63508.03025007248,85,callOpenai,380.85287499427795,11,1,gpt-3.5-turbo,1,0.01
63695.47900009155,85,callCommonbase,187.23337507247925,11,1,gpt-3.5-turbo,1,0.01
63911.12633395195,86,callCommonbase,215.41266703605652,11,1,gpt-3.5-turbo,1,0.01
64364.86512494087,86,callOpenai,453.58550000190735,11,1,gpt-3.5-turbo,1,0.01
64548.31633400917,87,callCommonbase,183.0228340625763,11,1,gpt-3.5-turbo,1,0.01
64955.35700011253,87,callOpenai,406.7980411052704,11,1,gpt-3.5-turbo,1,0.01
65572.96554207802,88,callOpenai,617.2672080993652,11,1,gpt-3.5-turbo,1,0.01
65751.84895896912,88,callCommonbase,178.66400003433228,11,1,gpt-3.5-turbo,1,0.01
66290.43395900726,89,callOpenai,538.2424170970917,11,1,gpt-3.5-turbo,1,0.01
66493.84575009346,89,callCommonbase,203.19004106521606,11,1,gpt-3.5-turbo,1,0.01
67024.11058402061,90,callOpenai,529.9055840969086,11,1,gpt-3.5-turbo,1,0.01
67212.30820894241,90,callCommonbase,187.98016691207886,11,1,gpt-3.5-turbo,1,0.01
67435.26725006104,91,callCommonbase,222.72725009918213,11,1,gpt-3.5-turbo,1,0.01
67896.65979194641,91,callOpenai,461.15958285331726,11,1,gpt-3.5-turbo,1,0.01
68440.4117090702,92,callOpenai,543.3897089958191,11,1,gpt-3.5-turbo,1,0.01
68644.61116695404,92,callCommonbase,203.98987483978271,11,1,gpt-3.5-turbo,1,0.01
69091.2286670208,93,callOpenai,446.29554200172424,11,1,gpt-3.5-turbo,1,0.01
69267.85283398628,93,callCommonbase,176.4169590473175,11,1,gpt-3.5-turbo,1,0.01
69681.6133339405,94,callCommonbase,413.492791891098,11,1,gpt-3.5-turbo,1,0.01
70189.73745894432,94,callOpenai,507.90229201316833,11,1,gpt-3.5-turbo,1,0.01
70698.2662088871,95,callOpenai,508.25758385658264,11,1,gpt-3.5-turbo,1,0.01
70897.53266692162,95,callCommonbase,199.03570795059204,11,1,gpt-3.5-turbo,1,0.01
71352.77462506294,96,callOpenai,454.906583070755,11,1,gpt-3.5-turbo,1,0.01
71525.5707089901,96,callCommonbase,172.62841701507568,11,1,gpt-3.5-turbo,1,0.01
71970.64379191399,97,callOpenai,444.9010000228882,11,1,gpt-3.5-turbo,1,0.01
72153.11554193497,97,callCommonbase,182.27600002288818,11,1,gpt-3.5-turbo,1,0.01
72609.54129195213,98,callOpenai,455.8688750267029,11,1,gpt-3.5-turbo,1,0.01
72958.12187504768,98,callCommonbase,348.44320797920227,11,1,gpt-3.5-turbo,1,0.01
73149.46941709518,99,callCommonbase,189.00970816612244,11,1,gpt-3.5-turbo,1,0.01
73675.14766693115,99,callOpenai,525.4683330059052,11,1,gpt-3.5-turbo,1,0.01
