timestamp,run,function,duration,prompt_tokens,completion_tokens,model,max_tokens,temperature
723528.0865421295,39,callCommonbase,4923.70437502861,15,128,gpt-4,128,0.01
738523.8290829659,39,callOpenai,14995.5728328228,15,128,gpt-4,128,0.01
751772.4808750153,40,callOpenai,13248.335458040237,15,128,gpt-4,128,0.01
756955.9057919979,40,callCommonbase,5183.147666931152,15,128,gpt-4,128,0.01
762689.7200000286,41,callCommonbase,5733.422208070755,15,128,gpt-4,128,0.01
776409.6994581223,41,callOpenai,13719.791416168213,15,128,gpt-4,128,0.01
788399.6010420322,42,callOpenai,11989.59279203415,15,128,gpt-4,128,0.01
793728.998374939,42,callCommonbase,5329.207624912262,15,128,gpt-4,128,0.01
799549.6267080307,43,callCommonbase,5820.358249902725,15,128,gpt-4,128,0.01
812764.6428749561,43,callOpenai,13214.893124818802,15,128,gpt-4,128,0.01
825666.1325831413,44,callOpenai,12901.191083192825,15,128,gpt-4,128,0.01
830523.4742920399,44,callCommonbase,4857.1583340168,15,128,gpt-4,128,0.01
835288.8942501545,45,callCommonbase,4765.187292098999,15,128,gpt-4,128,0.01
850200.7325000763,45,callOpenai,14911.67512512207,15,128,gpt-4,128,0.01
865223.0203750134,46,callOpenai,15021.913457870483,15,128,gpt-4,128,0.01
869783.7763750553,46,callCommonbase,4560.439374923706,15,128,gpt-4,128,0.01
883522.2362921238,47,callOpenai,13738.213709115982,15,128,gpt-4,128,0.01
888176.0101251602,47,callCommonbase,4653.610249996185,15,128,gpt-4,128,0.01
902732.4769999981,48,callOpenai,14556.266249895096,15,119,gpt-4,128,0.01
907767.392250061,48,callCommonbase,5034.590874910355,15,128,gpt-4,128,0.01
921289.068500042,49,callOpenai,13521.4412920475,15,128,gpt-4,128,0.01
926253.1808331013,49,callCommonbase,4963.978040933609,15,128,gpt-4,128,0.01
932806.1370420456,50,callCommonbase,6552.518084049225,15,128,gpt-4,128,0.01
947026.0768330097,50,callOpenai,14219.63737487793,15,128,gpt-4,128,0.01
960469.2614171505,51,callOpenai,13442.865542173386,15,128,gpt-4,128,0.01
964445.8394579887,51,callCommonbase,3976.410290956497,15,104,gpt-4,128,0.01
968637.8095419407,52,callCommonbase,4191.561999797821,15,128,gpt-4,128,0.01
980117.0327920914,52,callOpenai,11479.042166948318,15,128,gpt-4,128,0.01
993427.7789580822,53,callOpenai,13310.369250059128,15,128,gpt-4,128,0.01
997936.9092919827,53,callCommonbase,4508.872709035873,15,128,gpt-4,128,0.01
1011961.9211671352,54,callOpenai,14024.619750022888,15,128,gpt-4,128,0.01
1016749.3059999943,54,callCommonbase,4787.133582830429,15,128,gpt-4,128,0.01
1021486.0550000668,55,callCommonbase,4736.332041978836,15,128,gpt-4,128,0.01
1034281.334291935,55,callOpenai,12795.07745885849,15,128,gpt-4,128,0.01
1038685.9829170704,56,callCommonbase,4404.411792039871,15,128,gpt-4,128,0.01
1052274.1425001621,56,callOpenai,13588.017042160034,15,128,gpt-4,128,0.01
1056404.5773329735,57,callCommonbase,4130.0756249427795,15,128,gpt-4,128,0.01
1067723.1412501335,57,callOpenai,11318.318542003632,15,128,gpt-4,128,0.01
1085140.6112921238,58,callOpenai,17417.251209020615,15,128,gpt-4,128,0.01
1090195.8772921562,58,callCommonbase,5055.167584180832,15,128,gpt-4,128,0.01
1095045.641041994,59,callCommonbase,4849.558459043503,15,128,gpt-4,128,0.01
